admin1,admin2,admin3,location,latitude,longitude,event_date,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-02-10,2023,2,0,1,441.9047791121927,30.0,22.763297155302823,15.42396
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-02-14,2023,2,0,1,441.9047791121927,30.0,22.763297155302823,15.42396
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-02-27,2023,2,0,1,441.9047791121927,30.0,22.763297155302823,15.42462
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-02-28,2023,2,0,1,441.9047791121927,30.0,22.763297155302823,15.42462
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-05,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.42396
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-09,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.423851
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-10,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.424022
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-13,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.424141
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-14,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.423855
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-19,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.423721
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-20,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.424241
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-21,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.42397
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-25,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.42397
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-03-26,2023,3,0,1,441.9047791121927,30.0,22.763297155302823,15.423635
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-01,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42397
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-04,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42397
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-05,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.423417
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-07,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.423727
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-08,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.424098
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-11,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42462
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-12,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42462
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-14,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42462
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-17,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42454
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-24,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42462
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-25,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.423936
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-26,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.42431
Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2023-04-27,2023,4,0,1,441.9047791121927,30.0,22.763297155302823,15.424212
Sumy,Shostkynskyi,Seredyno-Budska,Stara Huta,52.31,33.7949,2023-01-28,2023,1,0,1,462.11011675091487,30.0,22.889644175425993,12.506896
Sumy,Shostkynskyi,Seredyno-Budska,Velyka Berizka,52.2179,33.8446,2023-04-18,2023,4,0,1,451.6972182123529,30.0,22.824530752195148,14.996364
Sumy,Shostkynskyi,Seredyno-Budska,Vyntorivka,52.2393,33.9533,2023-01-01,2023,1,0,1,449.6591404807285,30.0,22.811786345109535,15.009336
Sumy,Shostkynskyi,Shalyhynska,Katerynivka,51.6509,34.0995,2023-01-01,2023,1,0,1,389.9729688168996,30.0,22.438559722168442,19.284328
Sumy,Shostkynskyi,Shalyhynska,Katerynivka,51.6509,34.0995,2023-02-02,2023,2,0,1,389.9729688168996,30.0,22.438559722168442,19.284328
Sumy,Shostkynskyi,Shalyhynska,Katerynivka,51.6509,34.0995,2023-02-27,2023,2,0,1,389.9729688168996,30.0,22.438559722168442,19.284328
Sumy,Shostkynskyi,Shalyhynska,Katerynivka,51.6509,34.0995,2023-03-31,2023,3,0,1,389.9729688168996,30.0,22.438559722168442,19.284328
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-01-01,2023,1,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.622723
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-03-03,2023,3,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.62313
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-03-04,2023,3,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.622723
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-03-10,2023,3,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.62313
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-04-11,2023,4,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.622723
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-04-12,2023,4,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.622723
Sumy,Shostkynskyi,Shalyhynska,Khodyne,51.5283,34.223,2023-04-26,2023,4,0,1,373.9357412253436,30.000000000000004,22.33827652208239,20.62313
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-01,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-04,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.094591
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-07,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-09,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-16,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-18,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-21,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.094591
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-22,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.094591
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-23,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-01-24,2023,1,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-02-01,2023,2,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-02-02,2023,2,0,1,381.98710280795234,30.0,22.388622898969814,20.093935
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-02-10,2023,2,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-02-13,2023,2,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-02-16,2023,2,0,1,381.98710280795234,30.0,22.388622898969814,20.093935
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-02-27,2023,2,0,1,381.98710280795234,30.0,22.388622898969814,20.09531
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-02,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.093784
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-06,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.093784
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-08,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.094591
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-13,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.094433
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-14,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.094196
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-27,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.094433
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-03-29,2023,3,0,1,381.98710280795234,30.0,22.388622898969814,20.093784
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-10,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.093784
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-11,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.094591
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-16,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.094217
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-17,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.093754
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-19,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.094196
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-21,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.093725
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-24,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.094433
Sumy,Shostkynskyi,Shalyhynska,Shalyhyne,51.5717,34.1217,2023-04-27,2023,4,0,1,381.98710280795234,30.0,22.388622898969814,20.093754
Sumy,Shostkynskyi,Shalyhynska,Sosnivka,51.6278,34.0569,2023-03-31,2023,3,0,1,389.66290299258793,30.0,22.436620833858615,19.287342
Sumy,Shostkynskyi,Shalyhynska,Sosnivka,51.6278,34.0569,2023-04-01,2023,4,0,1,389.66290299258793,30.0,22.436620833858615,19.287342
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-01-09,2023,1,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-02-03,2023,2,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-02-11,2023,2,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-02-27,2023,2,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-02-28,2023,2,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-01,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-03,2023,3,1,1,385.34067595439524,30.016666666666666,22.55137687533275,20.214207
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-04,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-06,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-07,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-13,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-14,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-15,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-16,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-17,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-18,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-19,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-20,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-03-31,2023,3,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Starykove,51.6209,34.1471,2023-04-01,2023,4,0,1,385.34067595439524,30.0,22.409593297059384,19.51515
Sumy,Shostkynskyi,Shalyhynska,Svarkove,51.6142,34.0307,2023-03-27,2023,3,0,1,389.5467911463142,30.0,22.435894768991993,19.288725
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-01-11,2023,1,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820599
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-01-14,2023,1,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820599
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-01-15,2023,1,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820599
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-01-28,2023,1,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820599
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-01,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820574
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-02,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.822277
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-08,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820574
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-10,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.822277
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-12,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.822277
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-13,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.822277
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-14,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820574
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-02-15,2023,2,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820574
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-03-04,2023,3,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.822277
Sumy,Shostkynskyi,Shalyhynska,Vovkivka,51.52,34.2598,2023-03-05,2023,3,0,1,371.68625030911016,30.000000000000004,22.32421011650471,20.820574
Sumy,Shostkynskyi,Shostkynska,Shostka,51.863,33.4698,2023-01-31,2023,1,0,1,435.2204884804715,30.0,22.72149927901608,14.350468
Sumy,Shostkynskyi,Shostkynska,Shostka,51.863,33.4698,2023-02-01,2023,2,0,1,435.2204884804715,30.0,22.72149927901608,14.350468
Sumy,Shostkynskyi,Shostkynska,Shostka,51.863,33.4698,2023-03-09,2023,3,0,1,435.2204884804715,30.0,22.72149927901608,14.350468
Sumy,Shostkynskyi,Shostkynska,Shostka,51.863,33.4698,2023-04-15,2023,4,0,1,435.2204884804715,30.0,22.72149927901608,14.350468
Sumy,Shostkynskyi,Sveska,Demyanivka,51.9549,34.1244,2023-03-22,2023,3,0,1,416.75893185267734,30.0,22.606056384249165,11.081923
Sumy,Shostkynskyi,Sveska,Marchyhina Buda,51.9647,34.0626,2023-04-27,2023,4,0,1,420.0076570390929,30.0,22.62637115224968,11.82572
Sumy,Shostkynskyi,Sveska,Svesa,51.9507,33.9347,2023-02-25,2023,2,0,1,423.67195543756355,30.0,22.649284562149923,12.761532
Sumy,Shostkynskyi,Sveska,Svesa,51.9507,33.9347,2023-03-21,2023,3,0,1,423.67195543756355,30.0,22.649284562149923,12.761532
Sumy,Shostkynskyi,Sveska,Svesa,51.9507,33.9347,2023-04-16,2023,4,0,1,423.67195543756355,30.0,22.649284562149923,12.761532
Sumy,Shostkynskyi,Yampil,Maiske,52.0752,33.6997,2023-01-02,2023,1,0,1,444.27410162062415,30.0,22.778112885878755,15.13948
Sumy,Shostkynskyi,Yampil,Maiske,52.0752,33.6997,2023-01-04,2023,1,0,1,444.27410162062415,30.0,22.778112885878755,15.13948
Sumy,Shostkynskyi,Yampil,Maiske,52.0752,33.6997,2023-02-17,2023,2,0,1,444.27410162062415,30.0,22.778112885878755,15.13948
Sumy,Shostkynskyi,Yampil,Stepne,52.0911,33.7439,2023-03-15,2023,3,0,1,443.953844589103,30.0,22.776110270414975,15.145562
Sumy,Shostkynskyi,Yampil,Stepne,52.0911,33.7439,2023-03-16,2023,3,0,1,443.953844589103,30.0,22.776110270414975,15.145562
Sumy,Shostkynskyi,Znob-Novhorodska,Kustyne,52.243,33.5794,2023-01-04,2023,1,0,1,464.22115914575704,30.0,22.902844841542596,12.499317
Sumy,Shostkynskyi,Znob-Novhorodska,Mefedivka,52.249,33.52,2023-02-17,2023,2,0,1,467.11801330622416,30.0,22.920959307009632,12.489369
Sumy,Shostkynskyi,Znob-Novhorodska,Mefedivka,52.249,33.52,2023-04-12,2023,4,0,1,467.11801330622416,30.0,22.920959307009632,12.489369
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-01-01,2023,1,0,1,476.84527726508304,30.0,22.98178535392498,12.175825
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-01-04,2023,1,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-01-11,2023,1,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-01-23,2023,1,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-01-24,2023,1,0,1,476.84527726508304,30.0,22.98178535392498,12.175825
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-01-28,2023,1,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-02-05,2023,2,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-02-09,2023,2,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-02-11,2023,2,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-02-12,2023,2,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-03-02,2023,3,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-03-04,2023,3,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-03-23,2023,3,0,1,476.84527726508304,30.0,22.98178535392498,12.17578
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-03-25,2023,3,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-03-26,2023,3,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-04-06,2023,4,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-04-07,2023,4,0,1,476.84527726508304,30.0,22.98178535392498,12.17578
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-04-24,2023,4,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Novovasylivka,52.3279,33.4544,2023-04-27,2023,4,0,1,476.84527726508304,30.0,22.98178535392498,12.1754265
Sumy,Shostkynskyi,Znob-Novhorodska,Stiahailivka,52.2714,33.6645,2023-01-28,2023,1,0,1,463.489640604126,30.0,22.898270545900893,12.50115
Sumy,Shostkynskyi,Znob-Novhorodska,Ukrainske,52.2867,33.5069,2023-03-14,2023,3,0,1,471.0423106006869,30.0,22.9454985291745,12.446709
Sumy,Shostkynskyi,Znob-Novhorodska,Ukrainske,52.2867,33.5069,2023-03-25,2023,3,0,1,471.0423106006869,30.0,22.9454985291745,12.446709
Sumy,Shostkynskyi,Znob-Novhorodska,Ukrainske,52.2867,33.5069,2023-03-26,2023,3,0,1,471.0423106006869,30.0,22.9454985291745,12.446709
Sumy,Shostkynskyi,Znob-Novhorodska,Ukrainske,52.2867,33.5069,2023-04-27,2023,4,0,1,471.0423106006869,30.0,22.9454985291745,12.446709
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-01-09,2023,1,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-01-23,2023,1,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-01-25,2023,1,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-02-10,2023,2,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-04,2023,3,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-05,2023,3,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-10,2023,3,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-13,2023,3,1,1,465.1564930142407,30.016666666666666,23.05047720340059,12.485369
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-14,2023,3,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-28,2023,3,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-03-29,2023,3,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-04-11,2023,4,0,1,465.1564930142407,30.0,22.908693625127224,12.493925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-04-15,2023,4,0,1,465.1564930142407,30.0,22.908693625127224,12.495871
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023-04-24,2023,4,0,1,465.1564930142407,30.0,22.908693625127224,12.495871
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Trubchevska,52.2921,33.5768,2023-04-26,2023,4,0,1,468.7834676415373,30.0,22.931373643863612,12.479069
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023-01-08,2023,1,0,1,345.5255229437824,30.00000000000005,22.160623147261028,23.658798
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023-01-17,2023,1,0,1,345.5255229437824,30.00000000000005,22.160623147261028,23.658798
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023-01-24,2023,1,0,1,345.5255229437824,30.00000000000005,22.160623147261028,23.658798
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023-02-08,2023,2,0,1,345.5255229437824,30.00000000000005,22.160623147261028,23.658798
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023-02-09,2023,2,0,1,345.5255229437824,30.00000000000005,22.160623147261028,23.658798
