admin1,admin2,admin3,location,latitude,longitude,year,month,casualties,num_events,min_distance_to_battlefront,hazard_score,pca_hazard_score,hazard_score_tsne
Sumy,Shostkynskyi,Znob-Novhorodska,Ukrainske,52.2867,33.5069,2023,3,0,3,471.0423106006869,22.608695652173914,20.664025813860007,6.4332523
Sumy,Shostkynskyi,Znob-Novhorodska,Ukrainske,52.2867,33.5069,2023,4,0,1,471.0423106006869,20.869565217391305,20.049920873284368,4.8350925
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023,1,0,3,465.1564930142407,22.608695652173914,20.663397378030048,6.3898168
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023,2,0,1,465.1564930142407,20.869565217391305,20.049292437454405,5.0001373
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023,3,1,7,465.1564930142407,41.09285274815423,36.94423316509009,8.288878
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Novhorodske,52.2629,33.6016,2023,4,0,3,465.1564930142407,22.608695652173914,20.663397378030048,6.3898854
Sumy,Shostkynskyi,Znob-Novhorodska,Znob-Trubchevska,52.2921,33.5768,2023,4,0,1,468.7834676415373,20.869565217391305,20.049679693902075,4.9079485
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023,1,0,3,345.5255229437824,22.608695652173964,20.650624235325385,24.33702
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023,2,0,9,345.5255229437824,42.82608695652179,37.49293905705231,20.997238
Sumy,Sumskyi,Bilopilska,Atynske,51.2311,34.2763,2023,3,0,14,345.5255229437824,57.173913043478315,49.02820140849141,25.94908
Sumy,Sumskyi,Bilopilska,Bezsalivka,51.2644,34.3925,2023,4,0,2,343.41585225164187,21.73913043478267,20.34334651295782,27.69423
Sumy,Sumskyi,Bilopilska,Bilopillia,51.1483,34.3008,2023,1,0,6,337.33114077845505,40.21739130434794,36.57090672213939,21.939909
Sumy,Sumskyi,Bilopilska,Bilopillia,51.1483,34.3008,2023,2,0,12,337.33114077845505,55.43478260869577,48.413221543866314,25.586805
Sumy,Sumskyi,Bilopilska,Bilopillia,51.1483,34.3008,2023,3,2,15,337.33114077845505,58.05527071369987,49.439630766547296,25.995594
Sumy,Sumskyi,Bilopilska,Bilopillia,51.1483,34.3008,2023,4,0,11,337.33114077845505,54.56521739130446,48.1061690735785,25.445086
Sumy,Sumskyi,Bilopilska,Budky,51.2344,34.3333,2023,2,0,1,343.32569715217136,20.869565217391365,20.036284416701484,29.731815
Sumy,Sumskyi,Bilopilska,Budky,51.2344,34.3333,2023,3,0,1,343.32569715217136,20.869565217391365,20.036284416701484,29.731815
Sumy,Sumskyi,Bilopilska,Holyshivske,51.2311,34.3029,2023,3,0,4,344.3611776812222,23.478260869565275,20.957552387067704,23.366287
Sumy,Sumskyi,Bilopilska,Hyryno,51.1865,34.3496,2023,2,0,2,338.45825399004303,21.73913043478271,20.342817184222703,27.771355
Sumy,Sumskyi,Bilopilska,Iskryskivshchyna,51.239,34.3766,2023,1,0,3,341.8614153229966,22.608695652173985,20.650233014143296,24.378445
Sumy,Sumskyi,Bilopilska,Iskryskivshchyna,51.239,34.3766,2023,2,0,3,341.8614153229966,22.608695652173985,20.650233014143296,24.378439
Sumy,Sumskyi,Bilopilska,Iskryskivshchyna,51.239,34.3766,2023,3,0,8,341.8614153229966,41.95652173913051,37.1854953655824,21.18035
Sumy,Sumskyi,Bilopilska,Iskryskivshchyna,51.239,34.3766,2023,4,0,11,341.8614153229966,54.565217391304415,48.10665277644586,25.462494
Sumy,Sumskyi,Bilopilska,Katerynivka,51.2127,34.5621,2023,2,0,3,331.7204701962527,22.60869565217411,20.649150253222878,24.46232
Sumy,Sumskyi,Bilopilska,Katerynivka,51.2127,34.5621,2023,3,0,1,331.7204701962527,20.8695652173915,20.035045312647235,30.283594
Sumy,Sumskyi,Bilopilska,Katerynivka,51.2127,34.5621,2023,4,0,4,331.7204701962527,23.478260869565414,20.956202723510696,23.212145
Sumy,Sumskyi,Bilopilska,Obody,51.2224,34.6275,2023,4,0,2,329.9148925519826,21.739130434782844,20.341904999236142,27.867949
Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,2023,1,0,7,334.5587125329423,41.08695652173928,36.87766317692556,21.836098
Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,2023,2,0,5,334.5587125329423,39.34782608695667,36.26355823634992,22.105131
Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,2023,3,0,6,334.5587125329423,40.21739130434798,36.570610706637744,21.980423
Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,2023,4,0,4,334.5587125329423,23.478260869565368,20.9565057660621,23.245808
Sumy,Sumskyi,Bilopilska,Ryzhivka,51.2527,34.249,2023,2,0,3,348.5879844263143,22.60869565217395,20.65095121802494,24.290882
Sumy,Sumskyi,Bilopilska,Ryzhivka,51.2527,34.249,2023,3,0,3,348.5879844263143,22.60869565217395,20.65095121802494,24.290882
Sumy,Sumskyi,Bilopilska,Shpyl,51.2254,34.4687,2023,1,0,1,336.7494376992448,20.869565217391422,20.035582261562176,30.01329
Sumy,Sumskyi,Bilopilska,Shpyl,51.2254,34.4687,2023,2,0,1,336.7494376992448,20.869565217391422,20.035582261562176,30.013292
Sumy,Sumskyi,Bilopilska,Shpyl,51.2254,34.4687,2023,4,0,3,336.7494376992448,22.60869565217403,20.64968720213782,24.42363
Sumy,Sumskyi,Bilopilska,Sokhany,51.1946,34.3222,2023,2,0,1,340.3594132565328,20.869565217391386,20.035967702998676,29.863558
Sumy,Sumskyi,Bilopilska,Solianyky,51.2148,34.3734,2023,1,0,1,339.88317183114873,20.86956521739139,20.035916854128313,29.88411
Sumy,Sumskyi,Bilopilska,Solianyky,51.2148,34.3734,2023,3,0,1,339.88317183114873,20.86956521739139,20.035916854128313,29.88409
Sumy,Sumskyi,Bilopilska,Stari Vyrky,51.2224,34.2207,2023,2,0,1,347.2355284587094,20.869565217391347,20.036701874097343,29.555565
Sumy,Sumskyi,Bilopilska,Stukalivka,51.2093,34.2886,2023,1,0,2,343.1048198403077,21.739130434782673,20.34331330365279,27.699852
Sumy,Sumskyi,Bilopilska,Stukalivka,51.2093,34.2886,2023,2,0,6,343.1048198403077,40.21739130434789,36.57152318480407,21.84603
Sumy,Sumskyi,Bilopilska,Stukalivka,51.2093,34.2886,2023,3,0,3,343.1048198403077,22.608695652173978,20.65036577394061,24.365519
Sumy,Sumskyi,Bilopilska,Stukalivka,51.2093,34.2886,2023,4,0,7,343.1048198403077,41.0869565217392,36.87857565509189,21.663816
Sumy,Sumskyi,Bilopilska,Volfyne,51.243,34.4629,2023,1,0,12,338.5530451281022,55.434782608695755,48.41335200806485,25.592264
Sumy,Sumskyi,Bilopilska,Volfyne,51.243,34.4629,2023,2,0,16,338.5530451281022,58.91304347826097,49.64156188921613,26.053888
Sumy,Sumskyi,Bilopilska,Volfyne,51.243,34.4629,2023,3,0,21,338.5530451281022,63.26086956521749,51.17682424065523,93.988075
Sumy,Sumskyi,Bilopilska,Volfyne,51.243,34.4629,2023,4,0,22,338.5530451281022,64.13043478260879,51.48387671094305,94.00103
Sumy,Sumskyi,Khotinska,Andriivka,51.1286,34.8243,2023,4,0,1,313.4951668925968,20.86956521739252,20.033099375071068,31.265074
Sumy,Sumskyi,Khotinska,Khotin,51.0786,34.78,2023,2,0,3,310.72170361531977,22.608695652175516,20.64690818963347,32.193886
Sumy,Sumskyi,Khotinska,Khotin,51.0786,34.78,2023,3,0,3,310.72170361531977,22.608695652175516,20.64690818963347,32.193886
Sumy,Sumskyi,Khotinska,Khotin,51.0786,34.78,2023,4,0,6,310.72170361531977,40.21739130434943,36.568065600496936,22.318993
Sumy,Sumskyi,Khotinska,Kindrativka,51.1409,34.7551,2023,1,0,4,317.37620986120146,23.478260869566043,20.95467116956489,23.082573
Sumy,Sumskyi,Khotinska,Kindrativka,51.1409,34.7551,2023,2,0,2,317.37620986120146,21.739130434783434,20.340566228989246,31.975885
Sumy,Sumskyi,Khotinska,Kindrativka,51.1409,34.7551,2023,3,0,5,317.37620986120146,39.34782608695735,36.26172363985271,22.269375
Sumy,Sumskyi,Khotinska,Kindrativka,51.1409,34.7551,2023,4,0,5,317.37620986120146,39.34782608695735,36.26172363985271,22.269375
Sumy,Sumskyi,Khotinska,Kostiantynivka,51.1716,34.7686,2023,3,0,1,319.636959190929,20.869565217391962,20.0337551416292,31.013048
Sumy,Sumskyi,Khotinska,Kostiantynivka,51.1716,34.7686,2023,4,0,1,319.636959190929,20.869565217391962,20.0337551416292,31.013048
Sumy,Sumskyi,Khotinska,Novomykolaivka,51.1564,34.9015,2023,3,0,1,313.0538569250486,20.869565217392573,20.033052255874516,31.280834
Sumy,Sumskyi,Khotinska,Novomykolaivka,51.1564,34.9015,2023,4,0,1,313.0538569250486,20.869565217392573,20.033052255874516,31.280834
Sumy,Sumskyi,Khotinska,Oleksiivka,51.1369,34.8668,2023,2,0,2,312.5896635720693,21.739130434783938,20.34005516367917,32.03608
Sumy,Sumskyi,Khotinska,Oleksiivka,51.1369,34.8668,2023,4,0,1,312.5896635720693,20.869565217392633,20.03300269339135,31.298246
Sumy,Sumskyi,Khotinska,Pysarivka,51.081,34.8228,2023,1,0,1,309.20930077297356,20.869565217393166,20.03264176798549,31.423384
Sumy,Sumskyi,Khotinska,Vodolahy,51.1787,34.9206,2023,2,0,3,314.4038075984193,22.608695652175022,20.64730133230883,32.177402
Sumy,Sumskyi,Khotinska,Volodymyrivka,51.1678,34.8792,2023,2,0,1,314.9681168554451,20.869565217392353,20.033256643711965,31.208334
Sumy,Sumskyi,Kpasnopilska,Hrabovske,50.6984,35.4544,2023,1,0,1,249.271003691203,20.869565218138213,20.026242083843087,33.88941
Sumy,Sumskyi,Kpasnopilska,Hrabovske,50.6984,35.4544,2023,2,0,3,249.271003691203,22.608695652920822,20.64034702441873,34.73148
Sumy,Sumskyi,Kpasnopilska,Hrabovske,50.6984,35.4544,2023,3,0,6,249.271003691203,40.217391305094736,36.561504435282195,72.46233
Sumy,Sumskyi,Kpasnopilska,Krasnopillia,50.7746,35.2597,2023,1,0,11,263.80387354408333,54.565217391478974,48.0983184787324,25.083328
Sumy,Sumskyi,Kpasnopilska,Krasnopillia,50.7746,35.2597,2023,2,0,13,263.80387354408333,56.30434782626158,48.712423419308045,25.137451
Sumy,Sumskyi,Kpasnopilska,Krasnopillia,50.7746,35.2597,2023,3,0,8,263.80387354408333,41.95652173930507,37.17716106786894,22.83966
Sumy,Sumskyi,Kpasnopilska,Krasnopillia,50.7746,35.2597,2023,4,0,1,263.80387354408333,20.86956521756593,20.027793775854196,33.475826
Sumy,Sumskyi,Kpasnopilska,Maiske,50.6619,35.3478,2023,2,0,2,249.93699921454876,21.739130435481396,20.333365663274765,33.611588
Sumy,Sumskyi,Kpasnopilska,Maiske,50.6619,35.3478,2023,3,0,1,249.93699921454876,20.86956521809009,20.026313192986944,33.876717
Sumy,Sumskyi,Kpasnopilska,Mezenivka,50.6349,35.3134,2023,1,0,1,248.82449395877143,20.86956521817232,20.02619440946138,33.897953
Sumy,Sumskyi,Kpasnopilska,Mezenivka,50.6349,35.3134,2023,2,0,1,248.82449395877143,20.86956521817232,20.02619440946138,33.897953
Sumy,Sumskyi,Kpasnopilska,Mezenivka,50.6349,35.3134,2023,3,0,1,248.82449395877143,20.86956521817232,20.02619440946138,33.897953
Sumy,Sumskyi,Kpasnopilska,Mezenivka,50.6349,35.3134,2023,4,0,1,248.82449395877143,20.86956521817232,20.02619440946138,33.897953
Sumy,Sumskyi,Kpasnopilska,Myropilske,50.9415,35.3156,2023,2,0,1,277.4379654782168,20.869565217435973,20.029249504264826,32.985188
Sumy,Sumskyi,Kpasnopilska,Myropilske,50.9415,35.3156,2023,3,0,2,277.4379654782168,21.739130434827278,20.336301974552647,32.96585
Sumy,Sumskyi,Kpasnopilska,Novodmytrivka,50.7588,35.3796,2023,1,0,2,257.7561725434717,21.73913043510232,20.334200525825022,33.472416
Sumy,Sumskyi,Kpasnopilska,Petrushivka,50.9035,35.293,2023,1,0,1,274.6371628038257,20.86956521745041,20.028950459191243,33.06186
Sumy,Sumskyi,Kpasnopilska,Pokrovka,50.8019,35.382,2023,1,0,2,261.73998378632314,21.739130434997268,20.33462588214775,33.414425
Sumy,Sumskyi,Kpasnopilska,Pokrovka,50.8019,35.382,2023,2,0,2,261.73998378632314,21.739130434997268,20.33462588214775,33.41462
Sumy,Sumskyi,Kpasnopilska,Pokrovka,50.8019,35.382,2023,3,0,3,261.73998378632314,22.608695652388572,20.64167835243557,33.310627
Sumy,Sumskyi,Kpasnopilska,Porozok,50.562,35.373,2023,2,0,1,239.76874039713732,20.869565219323032,20.02522751575089,34.086464
Sumy,Sumskyi,Kpasnopilska,Porozok,50.562,35.373,2023,3,0,1,239.76874039713732,20.869565219323032,20.02522751575089,34.086464
Sumy,Sumskyi,Kpasnopilska,Riasne,50.6896,35.3945,2023,3,0,1,250.7008243434597,20.8695652180387,20.026394747515567,33.861877
Sumy,Sumskyi,Kpasnopilska,Riasne,50.6896,35.3945,2023,4,0,1,250.7008243434597,20.8695652180387,20.026394747515567,33.861877
Sumy,Sumskyi,Kpasnopilska,Slavhorod,50.5889,35.3551,2023,3,0,1,242.94502518828318,20.86956521879736,20.025566651502142,34.015217
Sumy,Sumskyi,Kpasnopilska,Stepok,50.8508,35.3941,2023,2,0,2,265.9554014520741,21.739130434923432,20.335075967367093,33.347553
Sumy,Sumskyi,Kpasnopilska,Stepok,50.8508,35.3941,2023,3,0,1,265.9554014520741,20.869565217532127,20.02802349707927,33.38095
Sumy,Sumskyi,Kpasnopilska,Turia,50.8952,35.3546,2023,3,0,3,271.6155002703333,22.60869565225387,20.64273277322024,33.154263
Sumy,Sumskyi,Kpasnopilska,Turia,50.8952,35.3546,2023,4,0,1,271.6155002703333,20.869565217471262,20.0286278326446,33.157307
Sumy,Sumskyi,Kpasnopilska,Uhroyidy,50.8629,35.2782,2023,1,0,1,271.34786626240776,20.86956521747343,20.028599257039353,33.165012
Sumy,Sumskyi,Mykolaivska,Mykolaivka,50.9395,34.3729,2023,2,0,2,316.45639137979975,21.73913043478351,20.340468018862566,31.98762
Sumy,Sumskyi,Mykolaivska,Mykolaivka,50.9395,34.3729,2023,3,0,1,316.45639137979975,20.869565217392207,20.033415548574748,31.14981
Sumy,Sumskyi,Mykolaivska,Mykolaivka,50.9395,34.3729,2023,4,0,1,316.45639137979975,20.869565217392207,20.033415548574748,31.14981
Sumy,Sumskyi,Mykolaivska,Oleksandrivka,50.9073,34.6025,2023,2,0,2,303.23654554468305,21.739130434785995,20.33905652000666,32.161808
Sumy,Sumskyi,Mykolaivska,Oleksandrivka,50.9073,34.6025,2023,3,0,1,303.23654554468305,20.86956521739469,20.03200404971884,31.619358
Sumy,Sumskyi,Mykolaivska,Yastrubyne,51.143,34.6287,2023,1,0,1,322.7282027721728,20.869565217391788,20.034085197428084,30.85822
Sumy,Sumskyi,Mypopilska,Myropillia,51.0273,35.247,2023,1,0,3,288.09356380723165,22.608695652189304,20.644492155902913,32.41729
Sumy,Sumskyi,Mypopilska,Myropillia,51.0273,35.247,2023,2,0,6,288.09356380723165,40.21739130436322,36.565649566766375,22.436626
Sumy,Sumskyi,Mypopilska,Myropillia,51.0273,35.247,2023,3,0,5,288.09356380723165,39.347826086971914,36.25859709647855,22.39683
Sumy,Sumskyi,Mypopilska,Myropillia,51.0273,35.247,2023,4,0,10,288.09356380723165,53.69565217392844,47.793859447917654,25.109089
Sumy,Sumskyi,Mypopilska,Velyka Rybytsia,51.0086,35.1765,2023,2,0,1,288.8665750358724,20.86956521740555,20.030469750666825,32.747456
Sumy,Sumskyi,Mypopilska,Zapsillia,51.0256,35.2211,2023,1,0,2,288.85835176889196,21.739130434796866,20.337521342946527,32.449825
Sumy,Sumskyi,Mypopilska,Zapsillia,51.0256,35.2211,2023,2,0,6,288.85835176889196,40.21739130436208,36.56573122409781,22.438976
Sumy,Sumskyi,Mypopilska,Zapsillia,51.0256,35.2211,2023,4,0,4,288.85835176889196,23.478260869579476,20.95162628352217,32.42966
Sumy,Sumskyi,Richkivska,Richky,51.1197,34.4947,2023,3,0,1,326.34266908856756,20.869565217391642,20.03447111834834,30.658382
Sumy,Sumskyi,Richkivska,Richky,51.1197,34.4947,2023,4,1,1,326.34266908856756,20.875461443806735,20.0870970242571,30.642773
Sumy,Sumskyi,Richkivska,Vyry,51.0342,34.415,2023,3,0,1,322.48369691871665,20.8695652173918,20.034059091243737,30.870888
Sumy,Sumskyi,Sumska,Stetskivka,51.0099,34.7769,2023,3,0,2,304.6725397602785,21.73913043478554,20.33920984283793,32.14114
Sumy,Sumskyi,Vorozhbianska,Vorozhba,51.1733,34.2192,2023,1,0,2,343.12146956471736,21.739130434782673,20.34331508136391,27.699917
Sumy,Sumskyi,Vorozhbianska,Vorozhba,51.1733,34.2192,2023,2,0,1,343.12146956471736,20.86956521739137,20.03626261107609,29.741135
Sumy,Sumskyi,Vorozhbianska,Vorozhba,51.1733,34.2192,2023,3,0,2,343.12146956471736,21.739130434782673,20.34331508136391,27.699917
Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,2023,1,0,3,308.9072608457652,22.608695652175832,20.64671445939446,32.20292
Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,2023,2,0,7,308.9072608457652,41.08695652174105,36.874924340545746,22.538542
Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,2023,3,0,3,308.9072608457652,22.608695652175832,20.64671445939446,32.20292
Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,2023,4,0,6,308.9072608457652,40.217391304349746,36.567871870257925,22.3362
Sumy,Sumskyi,Yunakivska,Mohrytsia,51.0291,35.1131,2023,4,0,1,293.1496034212781,20.869565217400588,20.030927054764103,32.656322
Sumy,Sumskyi,Yunakivska,Sadky,51.0979,35.0946,2023,2,0,1,300.32286510743387,20.869565217395834,20.031692952550614,31.708261
Sumy,Sumskyi,Yunakivska,Sadky,51.0979,35.0946,2023,3,0,2,300.32286510743387,21.73913043478714,20.338745422838436,32.207176
Sumy,Sumskyi,Yunakivska,Varachyne,51.1417,34.9237,2023,4,0,1,310.83759171845423,20.86956521739289,20.032815622570126,31.363693
Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2023,1,0,6,304.7619263128541,40.217391304350734,36.56742926789905,22.365833
Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2023,2,0,8,304.7619263128541,41.95652173913334,37.18153420847469,22.737038
Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2023,3,0,5,304.7619263128541,39.34782608695943,36.26037679761123,22.342733
Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2023,4,0,8,304.7619263128541,41.95652173913334,37.18153420847469,22.737038
Ternopil,Ternopilskyi,Pidhaietska,Pidhaitsi,49.2685,25.1334,2023,3,0,1,884.1282303331728,20.869565217391305,20.094026554270837,0.024478886
Vinnytsia,Vinnytskyi,Vinnytska,Vinnytsia,49.2296,28.4659,2023,1,0,2,642.255106696238,21.73913043478261,20.37525393994372,0.67813003
Vinnytsia,Vinnytskyi,Vinnytska,Vinnytsia,49.2296,28.4659,2023,3,0,1,642.255106696238,20.869565217391305,20.068201469655897,0.6861945
Vinnytsia,Vinnytskyi,Vinnytska,Vinnytsia,49.2296,28.4659,2023,4,0,1,642.255106696238,20.869565217391305,20.068201469655897,0.6861945
Volyn,Kovelskyi,Zabolottivska,Tur,51.6764,24.2783,2023,2,1,1,975.677596619283,20.875461443806397,20.15642729623923,0.0041166083
Zaporizhia,Berdianskyi,Berdianska,Berdiansk,46.7586,36.7845,2023,1,0,7,169.82429463338795,71.08695862839986,66.8600742847937,73.33998
Zaporizhia,Berdianskyi,Berdianska,Berdiansk,46.7586,36.7845,2023,2,0,3,169.82429463338795,52.608697758834644,50.63186440364241,64.470604
Zaporizhia,Berdianskyi,Berdianska,Berdiansk,46.7586,36.7845,2023,3,0,2,169.82429463338795,51.73913254144334,50.32481193335459,60.72019
Zaporizhia,Berdianskyi,Prymorska,Lozanivka,46.7971,36.4336,2023,4,0,1,179.0590134597464,50.869566054025974,50.01874546511404,38.26865
Zaporizhia,Melitopolskyi,Kyrylivska,Kyrylivka,46.3685,35.3493,2023,1,3,1,267.5491922295629,20.88725389675666,20.186071385765718,33.309147
Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,2023,1,0,6,229.50883318528898,40.217391309737074,36.55939440454452,72.47157
Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,2023,2,0,2,229.50883318528898,21.739130440171856,20.33118452339324,34.806553
Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,2023,3,1,7,229.50883318528898,41.092852753543475,36.919072780741104,72.574875
Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,2023,4,12,7,229.50883318528898,41.157711244109514,37.49795774573747,72.574875
Zaporizhia,Melitopolskyi,Mypnenska,Myrne,46.9466,35.4404,2023,4,0,1,218.24371829294483,20.869565234016463,20.022929263225677,36.140507
Zaporizhia,Melitopolskyi,Novobohdanivska,Novobohdanivka,47.0856,35.3253,2023,2,0,2,216.22067046342045,21.739130455135477,20.329765730261084,35.327057
Zaporizhia,Melitopolskyi,Novouspenivska,Vesele,46.9801,35.1164,2023,1,0,1,235.90443691208074,20.869565220234264,20.024814919415345,34.174763
Zaporizhia,Melitopolskyi,Novouspenivska,Vesele,46.9801,35.1164,2023,4,0,1,235.90443691208074,20.869565220234264,20.024814919415345,34.174763
Zaporizhia,Melitopolskyi,Pryazovska,Tavriyske,46.6919,35.6093,2023,1,0,1,227.67410633260468,20.86956522386585,20.02393615711043,34.354733
Zaporizhia,Melitopolskyi,Pryazovska,Tavriyske,46.6919,35.6093,2023,3,0,2,227.67410633260468,21.739130441257153,20.330988627398252,34.84861
Zaporizhia,Melitopolskyi,Terpinnivska,Kamyanske,47.066,35.4962,2023,1,0,2,206.84885121952166,21.739130486738947,20.32876508983717,35.529457
Zaporizhia,Melitopolskyi,Terpinnivska,Kamyanske,47.066,35.4962,2023,2,0,1,206.84885121952166,20.869565269347643,20.021712619549348,36.516647
Zaporizhia,Melitopolskyi,Terpinnivska,Kamyanske,47.066,35.4962,2023,3,0,1,206.84885121952166,20.869565269347643,20.021712619549348,36.516647
Zaporizhia,Melitopolskyi,Terpinnivska,Kamyanske,47.066,35.4962,2023,4,0,1,206.84885121952166,20.869565269347643,20.021712619549348,36.516647
Zaporizhia,Melitopolskyi,Terpinnivska,Svitlodolynske,47.0815,35.5111,2023,1,5,1,204.9234266691505,20.899046412454897,20.284636569195786,36.448742
Zaporizhia,Polohivskyi,Bilmatska,Novoukrainka,47.4501,36.6743,2023,2,0,1,111.02902696934753,50.8703186434377,50.011481821551456,44.079937
Zaporizhia,Polohivskyi,Fedorivska,Burlatske,47.5756,36.6171,2023,4,0,2,105.21648194468021,51.74047777183409,50.31791367940895,63.056046
Zaporizhia,Polohivskyi,Fedorivska,Chkalova,47.6126,36.5218,2023,2,0,1,108.7095184872521,50.87051533114168,50.011234164838235,44.33819
Zaporizhia,Polohivskyi,Fedorivska,Novoselivka,47.5859,36.432,2023,1,0,2,115.97764397462586,51.73958976490201,50.31906266163484,62.73551
Zaporizhia,Polohivskyi,Fedorivska,Shevchenka,47.5732,36.4657,2023,3,0,1,114.6339751921159,50.87009060486956,50.01186672621339,43.747337
Zaporizhia,Polohivskyi,Huliaipilska,Charivne,47.58,36.034,2023,1,0,27,142.31048297407918,98.47829386882948,82.99818600775386,95.01802
Zaporizhia,Polohivskyi,Huliaipilska,Charivne,47.58,36.034,2023,2,0,24,142.31048297407918,95.86959821665558,82.0770285968904,95.5523
Zaporizhia,Polohivskyi,Huliaipilska,Charivne,47.58,36.034,2023,3,0,27,142.31048297407918,98.47829386882948,82.99818600775386,95.01938
Zaporizhia,Polohivskyi,Huliaipilska,Charivne,47.58,36.034,2023,4,0,20,142.31048297407918,92.39133734709036,80.84881871573911,88.76776
Zaporizhia,Polohivskyi,Huliaipilska,Chervone,47.6565,36.3908,2023,1,0,12,114.65553719884797,85.43530686455351,78.38944620158084,79.88233
Zaporizhia,Polohivskyi,Huliaipilska,Chervone,47.6565,36.3908,2023,2,0,16,114.65553719884797,88.91356773411873,79.61765608273213,87.712654
Zaporizhia,Polohivskyi,Huliaipilska,Chervone,47.6565,36.3908,2023,3,0,19,114.65553719884797,91.52226338629264,80.53881349359558,88.909996
Zaporizhia,Polohivskyi,Huliaipilska,Chervone,47.6565,36.3908,2023,4,17,18,114.65553719884797,90.75293401795794,81.12640142375669,89.21327
Zaporizhia,Polohivskyi,Huliaipilska,Dorozhnianka,47.5886,36.2611,2023,1,0,14,126.81572328969672,87.17406843707538,79.00484949986571,79.72133
Zaporizhia,Polohivskyi,Huliaipilska,Dorozhnianka,47.5886,36.2611,2023,4,0,3,126.81572328969672,52.60885104577102,50.62727232669968,65.46465
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipilske,47.6109,36.0623,2023,1,0,10,138.89297734836913,83.69569861738093,77.77792912167074,79.85019
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipilske,47.6109,36.0623,2023,2,0,7,138.89297734836913,71.087002965207,66.85677171080727,73.7884
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipilske,47.6109,36.0623,2023,3,0,20,138.89297734836913,92.39135079129397,80.84845382454894,88.7881
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipilske,47.6109,36.0623,2023,4,0,16,138.89297734836913,88.91308992172875,79.62024394339765,87.8444
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipole,47.6639,36.2563,2023,1,4,28,123.24140175756818,99.37163315162708,83.51370607291693,94.89259
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipole,47.6639,36.2563,2023,2,15,27,123.24140175756818,98.56692642480182,83.78553856762548,94.83992
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipole,47.6639,36.2563,2023,3,18,31,123.24140175756818,100.0,85.17162616650305,94.67631
Zaporizhia,Polohivskyi,Huliaipilska,Huliaipole,47.6639,36.2563,2023,4,0,28,123.24140175756818,99.34804824596672,83.3032024492819,94.912895
Zaporizhia,Polohivskyi,Huliaipilska,Marfopil,47.6218,36.3616,2023,4,0,1,118.44008823636726,50.86992429004276,50.01227310948551,43.497616
Zaporizhia,Polohivskyi,Huliaipilska,Myrne,47.5773,36.1158,2023,1,0,1,136.98748767831088,50.869621409975565,50.014253437654155,42.4116
Zaporizhia,Polohivskyi,Huliaipilska,Myrne,47.5773,36.1158,2023,3,0,1,136.98748767831088,50.869621409975565,50.014253437654155,42.4116
Zaporizhia,Polohivskyi,Huliaipilska,Novomykolaivka,47.7689,36.4319,2023,2,0,2,106.43145384616831,51.74032362777393,50.31804340342164,63.02331
Zaporizhia,Polohivskyi,Huliaipilska,Novomykolaivka,47.7689,36.4319,2023,3,0,1,106.43145384616831,50.87075841038263,50.010990933133826,44.527573
Zaporizhia,Polohivskyi,Huliaipilska,Pavlivka,47.7877,36.4092,2023,1,0,2,107.19514762735507,51.740235896975555,50.318124943926115,63.00261
Zaporizhia,Polohivskyi,Huliaipilska,Pavlivka,47.7877,36.4092,2023,2,0,3,107.19514762735507,52.60980111436686,50.62517741421394,65.83828
Zaporizhia,Polohivskyi,Huliaipilska,Pavlivka,47.7877,36.4092,2023,3,0,1,107.19514762735507,50.87067067958425,50.01107247363829,44.4679
